cp,estado,municipio,ciudad,colonia,lat,lng
70370,Oaxaca,Santa Mar�a Petapa,,Santa Mar�a Petapa,16.883966666666666,-95.0438
70370,Oaxaca,Santa Mar�a Petapa,,Rinc�n Viejo,16.883966666666666,-95.0438
70371,Oaxaca,Santa Mar�a Petapa,,Buenavista,16.8211,-95.063
70372,Oaxaca,Santa Mar�a Petapa,,La Uni�n,16.863300000000002,-95.08135
70372,Oaxaca,Santa Mar�a Petapa,,El Para�so,16.863300000000002,-95.08135
70372,Oaxaca,Santa Mar�a Petapa,,La Paz,16.863300000000002,-95.08135
70373,Oaxaca,Santa Mar�a Petapa,,Hidalgo Norte,16.8881,-95.0625
70373,Oaxaca,Santa Mar�a Petapa,,Septune,16.8881,-95.0625
70376,Oaxaca,Santa Mar�a Petapa,,Barre�a,nan,nan
70380,Oaxaca,El Barrio de la Soledad,Lagunas,Cruz Azul,16.793816666666668,-95.08106666666669
70380,Oaxaca,El Barrio de la Soledad,Lagunas,Niza Conejo,16.793816666666668,-95.08106666666669
70380,Oaxaca,El Barrio de la Soledad,Lagunas,Progreso,16.793816666666668,-95.08106666666669
70380,Oaxaca,El Barrio de la Soledad,Lagunas,Istme�a,16.793816666666668,-95.08106666666669
70380,Oaxaca,El Barrio de la Soledad,Lagunas,Guiguba,16.793816666666668,-95.08106666666669
70380,Oaxaca,El Barrio de la Soledad,Lagunas,Loma Azul,16.793816666666668,-95.08106666666669
70382,Oaxaca,El Barrio de la Soledad,,Chivaniza,16.800649999999997,-95.01965
70382,Oaxaca,El Barrio de la Soledad,,El Sardinero,16.800649999999997,-95.01965
70382,Oaxaca,El Barrio de la Soledad,,R�o Grande,16.800649999999997,-95.01965
70383,Oaxaca,El Barrio de la Soledad,,El Crucero Lagunas,16.8336,-95.02513333333332
70383,Oaxaca,El Barrio de la Soledad,,Los Nanches,16.8336,-95.02513333333332
70383,Oaxaca,El Barrio de la Soledad,,Cuajinicuil,16.8336,-95.02513333333332
70383,Oaxaca,El Barrio de la Soledad,,Lachigol�,16.8336,-95.02513333333332
70383,Oaxaca,El Barrio de la Soledad,,Hidalgo,16.8336,-95.02513333333332
70384,Oaxaca,El Barrio de la Soledad,,Las Palmitas,16.8186,-95.0561
70385,Oaxaca,El Barrio de la Soledad,,Las Cruces,nan,nan
70390,Oaxaca,El Barrio de la Soledad,,Tercera Secci�n,16.8035,-95.1123
70390,Oaxaca,El Barrio de la Soledad,,Cuarta Secci�n,16.8035,-95.1123
70390,Oaxaca,El Barrio de la Soledad,,El Barrio de la Soledad,16.8035,-95.1123
70391,Oaxaca,El Barrio de la Soledad,,Llano Redondo,16.7729,-95.0731
70391,Oaxaca,El Barrio de la Soledad,,Almoloya de Guti�rrez,16.7729,-95.0731
70391,Oaxaca,El Barrio de la Soledad,,Almoloya Bajo (Estaci�n Almoloya),16.7729,-95.0731
70392,Oaxaca,El Barrio de la Soledad,,El Ajal,16.7651,-95.02515
70392,Oaxaca,El Barrio de la Soledad,,Nacedero,16.7651,-95.02515
70392,Oaxaca,El Barrio de la Soledad,,Loma Larga (Santa Rosa),16.7651,-95.02515
70392,Oaxaca,El Barrio de la Soledad,,Rinc�n Vaquero,16.7651,-95.02515
70393,Oaxaca,El Barrio de la Soledad,,San Isidro,16.7581,-95.1299
70393,Oaxaca,El Barrio de la Soledad,,La Junta,16.7581,-95.1299
70393,Oaxaca,El Barrio de la Soledad,,La Ciruela,16.7581,-95.1299
70393,Oaxaca,El Barrio de la Soledad,,San Nicol�s Bichinga,16.7581,-95.1299
70394,Oaxaca,El Barrio de la Soledad,,La Haciendita,nan,nan
70394,Oaxaca,El Barrio de la Soledad,,Coyul�pam,nan,nan
70400,Oaxaca,Tlacolula de Matamoros,Tlacolula de Matamoros,San Isidro,16.91687272727273,-96.44476363636365
70400,Oaxaca,Tlacolula de Matamoros,Tlacolula de Matamoros,Secci�n Sexta,16.91687272727273,-96.44476363636365
70400,Oaxaca,Tlacolula de Matamoros,Tlacolula de Matamoros,Lambytieco,16.91687272727273,-96.44476363636365
70400,Oaxaca,Tlacolula de Matamoros,Tlacolula de Matamoros,Bugambilias,16.91687272727273,-96.44476363636365
70400,Oaxaca,Tlacolula de Matamoros,Tlacolula de Matamoros,Secci�n S�ptima,16.91687272727273,-96.44476363636365
70400,Oaxaca,Tlacolula de Matamoros,Tlacolula de Matamoros,Secci�n Segunda,16.91687272727273,-96.44476363636365
70400,Oaxaca,Tlacolula de Matamoros,Tlacolula de Matamoros,Secci�n Tercera,16.91687272727273,-96.44476363636365
70400,Oaxaca,Tlacolula de Matamoros,Tlacolula de Matamoros,Secci�n Cuarta,16.91687272727273,-96.44476363636365
70400,Oaxaca,Tlacolula de Matamoros,Tlacolula de Matamoros,Secci�n Quinta,16.91687272727273,-96.44476363636365
70400,Oaxaca,Tlacolula de Matamoros,Tlacolula de Matamoros,Alf�rez,16.91687272727273,-96.44476363636365
70400,Oaxaca,Tlacolula de Matamoros,,Paraje Yaguzovi Guelazaco,16.91687272727273,-96.44476363636365
70400,Oaxaca,Tlacolula de Matamoros,,Rancho Blanco,16.91687272727273,-96.44476363636365
70400,Oaxaca,Tlacolula de Matamoros,,La Primavera,16.91687272727273,-96.44476363636365
70400,Oaxaca,Tlacolula de Matamoros,,Paraje la Loma de Santa Anita,16.91687272727273,-96.44476363636365
70400,Oaxaca,Tlacolula de Matamoros,Tlacolula de Matamoros,Tlacolula de Matamoros Centro,16.91687272727273,-96.44476363636365
70400,Oaxaca,Tlacolula de Matamoros,Tlacolula de Matamoros,El Tepeyac,16.91687272727273,-96.44476363636365
70400,Oaxaca,Tlacolula de Matamoros,Tlacolula de Matamoros,La Chicuela,16.91687272727273,-96.44476363636365
70400,Oaxaca,Tlacolula de Matamoros,Tlacolula de Matamoros,Santa Paula,16.91687272727273,-96.44476363636365
70400,Oaxaca,Tlacolula de Matamoros,Tlacolula de Matamoros,Tres Piedras,16.91687272727273,-96.44476363636365
70400,Oaxaca,Tlacolula de Matamoros,Tlacolula de Matamoros,Francisco Irigoyen,16.91687272727273,-96.44476363636365
70400,Oaxaca,Tlacolula de Matamoros,Tlacolula de Matamoros,Emiliano Zapata,16.91687272727273,-96.44476363636365
70400,Oaxaca,Tlacolula de Matamoros,Tlacolula de Matamoros,San Jos�,16.91687272727273,-96.44476363636365
70400,Oaxaca,Tlacolula de Matamoros,Tlacolula de Matamoros,Yasip,16.91687272727273,-96.44476363636365
70400,Oaxaca,Tlacolula de Matamoros,Tlacolula de Matamoros,Lomita,16.91687272727273,-96.44476363636365
70400,Oaxaca,Tlacolula de Matamoros,Tlacolula de Matamoros,Tener�a,16.91687272727273,-96.44476363636365
70400,Oaxaca,Tlacolula de Matamoros,Tlacolula de Matamoros,Secci�n Primera,16.91687272727273,-96.44476363636365
70403,Oaxaca,Tlacolula de Matamoros,,Taniv�,16.932555555555556,-96.43321111111112
70403,Oaxaca,Tlacolula de Matamoros,,Centro Penitenciario Femenil Tanivet,16.932555555555556,-96.43321111111112
70403,Oaxaca,Tlacolula de Matamoros,,Don Pedrillo,16.932555555555556,-96.43321111111112
70403,Oaxaca,Tlacolula de Matamoros,,Paraje Caballito Blanco,16.932555555555556,-96.43321111111112
70403,Oaxaca,Tlacolula de Matamoros,,Salto del Agua,16.932555555555556,-96.43321111111112
70403,Oaxaca,Tlacolula de Matamoros,,La Cruz Verde,16.932555555555556,-96.43321111111112
70404,Oaxaca,Tlacolula de Matamoros,,Granja La Escondida,16.968427272727272,-96.48347272727273
70404,Oaxaca,Tlacolula de Matamoros,,Villa de Mar�a Elena,16.968427272727272,-96.48347272727273
70404,Oaxaca,Tlacolula de Matamoros,,Manos de Ayuda,16.968427272727272,-96.48347272727273
70404,Oaxaca,Tlacolula de Matamoros,,Dainz�,16.968427272727272,-96.48347272727273
70404,Oaxaca,Tlacolula de Matamoros,,Mezcaler�a Casa Chagoya,16.968427272727272,-96.48347272727273
70404,Oaxaca,Tlacolula de Matamoros,,El Pipe,16.968427272727272,-96.48347272727273
70404,Oaxaca,Tlacolula de Matamoros,,26 de Septiembre,16.968427272727272,-96.48347272727273
70404,Oaxaca,Tlacolula de Matamoros,,Las Jacarandas,16.968427272727272,-96.48347272727273
70404,Oaxaca,Tlacolula de Matamoros,,Yagay,16.968427272727272,-96.48347272727273
70404,Oaxaca,Tlacolula de Matamoros,,Ciudad Yagul,16.968427272727272,-96.48347272727273
70404,Oaxaca,Tlacolula de Matamoros,,Lomas de Santa Ana,16.968427272727272,-96.48347272727273
70404,Oaxaca,Tlacolula de Matamoros,,Doce de Mayo,16.968427272727272,-96.48347272727273
70404,Oaxaca,Tlacolula de Matamoros,,Rancho Valle del Lago,16.968427272727272,-96.48347272727273
70405,Oaxaca,Tlacolula de Matamoros,,San Luis del R�o,16.7754,-96.1804
70406,Oaxaca,Tlacolula de Matamoros,,San Marcos Tlapazola,16.9116,-96.524
70407,Oaxaca,San Sebasti�n Abasolo,,San Sebasti�n Abasolo,16.9943,-96.587
